t, rx, ry, rz, vx, vy, vz
3769, -17359.2, -18391.3, 0, 4.05947, 0.187522, 0
3770, -17318.5, -18389.4, 0, 4.06375, 0.192062, 0
3771, -17277.9, -18387.4, 0, 4.06804, 0.196617, 0
3772, -17237.2, -18385.4, 0, 4.07233, 0.201187, 0
3773, -17196.4, -18383.4, 0, 4.07662, 0.205773, 0
3774, -17155.7, -18381.3, 0, 4.08092, 0.210375, 0
3775, -17114.8, -18379.2, 0, 4.08523, 0.214992, 0
3776, -17073.9, -18377, 0, 4.08954, 0.219625, 0
3777, -17033, -18374.8, 0, 4.09385, 0.224273, 0
3778, -16992.1, -18372.5, 0, 4.09817, 0.228938, 0
3779, -16951.1, -18370.2, 0, 4.10249, 0.233618, 0
3780, -16910, -18367.8, 0, 4.10682, 0.238314, 0
3781, -16868.9, -18365.4, 0, 4.11115, 0.243027, 0
3782, -16827.8, -18363, 0, 4.11549, 0.247756, 0
3783, -16786.6, -18360.5, 0, 4.11984, 0.252501, 0
3784, -16745.4, -18357.9, 0, 4.12418, 0.257262, 0
3785, -16704.1, -18355.3, 0, 4.12854, 0.26204, 0
3786, -16662.8, -18352.7, 0, 4.1329, 0.266834, 0
3787, -16621.5, -18350, 0, 4.13726, 0.271645, 0
3788, -16580.1, -18347.3, 0, 4.14163, 0.276472, 0
3789, -16538.6, -18344.5, 0, 4.146, 0.281317, 0
3790, -16497.2, -18341.6, 0, 4.15038, 0.286178, 0
3791, -16455.6, -18338.8, 0, 4.15476, 0.291056, 0
3792, -16414.1, -18335.8, 0, 4.15915, 0.295951, 0
3793, -16372.5, -18332.8, 0, 4.16354, 0.300863, 0
3794, -16330.8, -18329.8, 0, 4.16793, 0.305793, 0
3795, -16289.1, -18326.7, 0, 4.17234, 0.31074, 0
3796, -16247.4, -18323.6, 0, 4.17674, 0.315704, 0
3797, -16205.6, -18320.4, 0, 4.18116, 0.320685, 0
3798, -16163.7, -18317.2, 0, 4.18557, 0.325684, 0
3799, -16121.9, -18313.9, 0, 4.18999, 0.330701, 0
3800, -16079.9, -18310.6, 0, 4.19442, 0.335736, 0
3801, -16038, -18307.2, 0, 4.19885, 0.340788, 0
3802, -15996, -18303.7, 0, 4.20329, 0.345858, 0
3803, -15953.9, -18300.3, 0, 4.20773, 0.350946, 0
3804, -15911.8, -18296.7, 0, 4.21218, 0.356053, 0
3805, -15869.7, -18293.1, 0, 4.21663, 0.361177, 0
3806, -15827.5, -18289.5, 0, 4.22108, 0.36632, 0
3807, -15785.2, -18285.8, 0, 4.22554, 0.371481, 0
3808, -15743, -18282.1, 0, 4.23001, 0.376661, 0
3809, -15700.6, -18278.3, 0, 4.23448, 0.381859, 0
3810, -15658.3, -18274.4, 0, 4.23896, 0.387076, 0
3811, -15615.9, -18270.5, 0, 4.24344, 0.392312, 0
3812, -15573.4, -18266.6, 0, 4.24792, 0.397567, 0
3813, -15530.9, -18262.6, 0, 4.25241, 0.40284, 0
3814, -15488.3, -18258.5, 0, 4.25691, 0.408133, 0
3815, -15445.8, -18254.4, 0, 4.26141, 0.413445, 0
3816, -15403.1, -18250.3, 0, 4.26591, 0.418776, 0
3817, -15360.4, -18246, 0, 4.27042, 0.424126, 0
3818, -15317.7, -18241.8, 0, 4.27494, 0.429496, 0
3819, -15274.9, -18237.5, 0, 4.27946, 0.434886, 0
3820, -15232.1, -18233.1, 0, 4.28398, 0.440295, 0
3821, -15189.3, -18228.6, 0, 4.28851, 0.445724, 0
3822, -15146.4, -18224.2, 0, 4.29305, 0.451173, 0
3823, -15103.4, -18219.6, 0, 4.29759, 0.456642, 0
3824, -15060.4, -18215, 0, 4.30213, 0.462131, 0
3825, -15017.4, -18210.4, 0, 4.30668, 0.467641, 0
3826, -14974.3, -18205.7, 0, 4.31123, 0.47317, 0
3827, -14931.1, -18200.9, 0, 4.31579, 0.478721, 0
3828, -14888, -18196.1, 0, 4.32036, 0.484291, 0
3829, -14844.7, -18191.2, 0, 4.32493, 0.489883, 0
3830, -14801.5, -18186.3, 0, 4.3295, 0.495495, 0
3831, -14758.1, -18181.3, 0, 4.33408, 0.501128, 0
3832, -14714.8, -18176.3, 0, 4.33866, 0.506782, 0
3833, -14671.4, -18171.2, 0, 4.34325, 0.512457, 0
3834, -14627.9, -18166, 0, 4.34784, 0.518153, 0
3835, -14584.4, -18160.8, 0, 4.35244, 0.523871, 0
3836, -14540.9, -18155.6, 0, 4.35704, 0.52961, 0
3837, -14497.3, -18150.2, 0, 4.36165, 0.535371, 0
3838, -14453.6, -18144.8, 0, 4.36626, 0.541154, 0
3839, -14409.9, -18139.4, 0, 4.37088, 0.546958, 0
3840, -14366.2, -18133.9, 0, 4.3755, 0.552784, 0
3841, -14322.4, -18128.4, 0, 4.38013, 0.558632, 0
3842, -14278.6, -18122.7, 0, 4.38476, 0.564503, 0
3843, -14234.7, -18117.1, 0, 4.3894, 0.570396, 0
3844, -14190.8, -18111.3, 0, 4.39404, 0.576311, 0
3845, -14146.9, -18105.5, 0, 4.39869, 0.582249, 0
3846, -14102.8, -18099.7, 0, 4.40334, 0.588209, 0
3847, -14058.8, -18093.8, 0, 4.40799, 0.594193, 0
3848, -14014.7, -18087.8, 0, 4.41265, 0.600199, 0
3849, -13970.5, -18081.8, 0, 4.41732, 0.606228, 0
3850, -13926.3, -18075.7, 0, 4.42199, 0.612281, 0
3851, -13882.1, -18069.5, 0, 4.42666, 0.618357, 0
3852, -13837.8, -18063.3, 0, 4.43134, 0.624456, 0
3853, -13793.5, -18057, 0, 4.43602, 0.630579, 0
3854, -13749.1, -18050.7, 0, 4.44071, 0.636726, 0
3855, -13704.7, -18044.3, 0, 4.44541, 0.642896, 0
3856, -13660.2, -18037.8, 0, 4.4501, 0.649091, 0
3857, -13615.6, -18031.3, 0, 4.45481, 0.655309, 0
3858, -13571.1, -18024.7, 0, 4.45951, 0.661552, 0
3859, -13526.5, -18018.1, 0, 4.46423, 0.66782, 0
3860, -13481.8, -18011.4, 0, 4.46894, 0.674111, 0
3861, -13437.1, -18004.6, 0, 4.47366, 0.680428, 0
3862, -13392.3, -17997.8, 0, 4.47839, 0.686769, 0
3863, -13347.5, -17990.9, 0, 4.48312, 0.693136, 0
3864, -13302.7, -17983.9, 0, 4.48785, 0.699527, 0
3865, -13257.8, -17976.9, 0, 4.49259, 0.705944, 0
3866, -13212.8, -17969.8, 0, 4.49734, 0.712386, 0
3867, -13167.8, -17962.6, 0, 4.50209, 0.718854, 0
3868, -13122.8, -17955.4, 0, 4.50684, 0.725347, 0
3869, -13077.7, -17948.1, 0, 4.5116, 0.731867, 0
3870, -13032.5, -17940.8, 0, 4.51636, 0.738412, 0
3871, -12987.3, -17933.4, 0, 4.52112, 0.744983, 0
3872, -12942.1, -17925.9, 0, 4.5259, 0.751581, 0
3873, -12896.8, -17918.3, 0, 4.53067, 0.758205, 0
3874, -12851.5, -17910.7, 0, 4.53545, 0.764856, 0
3875, -12806.1, -17903, 0, 4.54023, 0.771533, 0
3876, -12760.7, -17895.3, 0, 4.54502, 0.778238, 0
3877, -12715.2, -17887.5, 0, 4.54981, 0.78497, 0
3878, -12669.7, -17879.6, 0, 4.55461, 0.791728, 0
3879, -12624.1, -17871.6, 0, 4.55941, 0.798515, 0
3880, -12578.5, -17863.6, 0, 4.56422, 0.805328, 0
3881, -12532.8, -17855.5, 0, 4.56903, 0.81217, 0
3882, -12487.1, -17847.4, 0, 4.57384, 0.819039, 0
3883, -12441.4, -17839.1, 0, 4.57866, 0.825937, 0
3884, -12395.6, -17830.8, 0, 4.58348, 0.832862, 0
3885, -12349.7, -17822.5, 0, 4.58831, 0.839817, 0
3886, -12303.8, -17814, 0, 4.59314, 0.846799, 0
3887, -12257.8, -17805.5, 0, 4.59797, 0.853811, 0
3888, -12211.8, -17797, 0, 4.60281, 0.860851, 0
3889, -12165.8, -17788.3, 0, 4.60766, 0.86792, 0
3890, -12119.7, -17779.6, 0, 4.6125, 0.875019, 0
3891, -12073.5, -17770.8, 0, 4.61735, 0.882147, 0
3892, -12027.3, -17762, 0, 4.62221, 0.889305, 0
3893, -11981.1, -17753, 0, 4.62707, 0.896492, 0
3894, -11934.8, -17744, 0, 4.63193, 0.90371, 0
3895, -11888.4, -17735, 0, 4.6368, 0.910958, 0
3896, -11842.1, -17725.8, 0, 4.64167, 0.918235, 0
3897, -11795.6, -17716.6, 0, 4.64654, 0.925544, 0
3898, -11749.1, -17707.3, 0, 4.65142, 0.932883, 0
3899, -11702.6, -17697.9, 0, 4.6563, 0.940253, 0
3900, -11656, -17688.5, 0, 4.66119, 0.947654, 0
3901, -11609.4, -17679, 0, 4.66608, 0.955087, 0
3902, -11562.7, -17669.4, 0, 4.67097, 0.962551, 0
3903, -11515.9, -17659.7, 0, 4.67587, 0.970047, 0
3904, -11469.2, -17650, 0, 4.68077, 0.977574, 0
3905, -11422.3, -17640.2, 0, 4.68567, 0.985133, 0
3906, -11375.4, -17630.3, 0, 4.69058, 0.992725, 0
3907, -11328.5, -17620.3, 0, 4.69549, 1.00035, 0
3908, -11281.5, -17610.3, 0, 4.7004, 1.00801, 0
3909, -11234.5, -17600.2, 0, 4.70532, 1.0157, 0
3910, -11187.4, -17590, 0, 4.71024, 1.02342, 0
3911, -11140.3, -17579.7, 0, 4.71516, 1.03117, 0
3912, -11093.1, -17569.4, 0, 4.72009, 1.03896, 0
3913, -11045.9, -17558.9, 0, 4.72502, 1.04679, 0
3914, -10998.6, -17548.4, 0, 4.72995, 1.05464, 0
3915, -10951.3, -17537.8, 0, 4.73489, 1.06254, 0
3916, -10903.9, -17527.2, 0, 4.73983, 1.07046, 0
3917, -10856.5, -17516.4, 0, 4.74477, 1.07842, 0
3918, -10809, -17505.6, 0, 4.74972, 1.08642, 0
3919, -10761.5, -17494.7, 0, 4.75467, 1.09445, 0
3920, -10713.9, -17483.7, 0, 4.75962, 1.10251, 0
3921, -10666.3, -17472.6, 0, 4.76457, 1.11061, 0
3922, -10618.6, -17461.5, 0, 4.76953, 1.11875, 0
3923, -10570.9, -17450.3, 0, 4.77449, 1.12692, 0
3924, -10523.2, -17439, 0, 4.77945, 1.13513, 0
3925, -10475.3, -17427.6, 0, 4.78442, 1.14337, 0
3926, -10427.5, -17416.1, 0, 4.78939, 1.15165, 0
3927, -10379.5, -17404.5, 0, 4.79436, 1.15997, 0
3928, -10331.6, -17392.9, 0, 4.79933, 1.16833, 0
3929, -10283.6, -17381.2, 0, 4.80431, 1.17672, 0
3930, -10235.5, -17369.4, 0, 4.80928, 1.18515, 0
3931, -10187.4, -17357.5, 0, 4.81426, 1.19362, 0
3932, -10139.2, -17345.5, 0, 4.81924, 1.20212, 0
3933, -10091, -17333.4, 0, 4.82423, 1.21067, 0
3934, -10042.7, -17321.3, 0, 4.82921, 1.21925, 0
3935, -9994.4, -17309, 0, 4.8342, 1.22787, 0
3936, -9946.04, -17296.7, 0, 4.83919, 1.23653, 0
3937, -9897.62, -17284.3, 0, 4.84418, 1.24523, 0
3938, -9849.15, -17271.8, 0, 4.84918, 1.25397, 0
3939, -9800.64, -17259.2, 0, 4.85417, 1.26275, 0
3940, -9752.07, -17246.6, 0, 4.85917, 1.27156, 0
3941, -9703.45, -17233.8, 0, 4.86417, 1.28042, 0
3942, -9654.79, -17220.9, 0, 4.86917, 1.28932, 0
3943, -9606.07, -17208, 0, 4.87417, 1.29826, 0
3944, -9557.3, -17195, 0, 4.87917, 1.30724, 0
3945, -9508.49, -17181.9, 0, 4.88418, 1.31627, 0
3946, -9459.62, -17168.7, 0, 4.88918, 1.32533, 0
3947, -9410.7, -17155.4, 0, 4.89419, 1.33444, 0
3948, -9361.74, -17142, 0, 4.8992, 1.34359, 0
3949, -9312.72, -17128.5, 0, 4.90421, 1.35278, 0
3950, -9263.65, -17114.9, 0, 4.90922, 1.36201, 0
3951, -9214.54, -17101.2, 0, 4.91422, 1.37129, 0
3952, -9165.37, -17087.5, 0, 4.91924, 1.38061, 0
3953, -9116.15, -17073.6, 0, 4.92425, 1.38997, 0
3954, -9066.88, -17059.7, 0, 4.92926, 1.39938, 0
3955, -9017.57, -17045.6, 0, 4.93427, 1.40883, 0
3956, -8968.2, -17031.5, 0, 4.93928, 1.41833, 0
3957, -8918.78, -17017.3, 0, 4.9443, 1.42787, 0
3958, -8869.31, -17003, 0, 4.94931, 1.43746, 0
3959, -8819.79, -16988.5, 0, 4.95432, 1.44709, 0
3960, -8770.23, -16974, 0, 4.95933, 1.45677, 0
3961, -8720.61, -16959.4, 0, 4.96434, 1.46649, 0
3962, -8670.94, -16944.7, 0, 4.96936, 1.47626, 0
3963, -8621.22, -16929.9, 0, 4.97437, 1.48608, 0
3964, -8571.45, -16915, 0, 4.97938, 1.49594, 0
3965, -8521.63, -16899.9, 0, 4.98439, 1.50585, 0
3966, -8471.76, -16884.8, 0, 4.9894, 1.51581, 0
3967, -8421.84, -16869.6, 0, 4.99441, 1.52582, 0
3968, -8371.88, -16854.3, 0, 4.99941, 1.53588, 0
3969, -8321.86, -16838.9, 0, 5.00442, 1.54598, 0
3970, -8271.79, -16823.4, 0, 5.00942, 1.55613, 0
3971, -8221.67, -16807.8, 0, 5.01443, 1.56634, 0
3972, -8171.5, -16792.1, 0, 5.01943, 1.57659, 0
3973, -8121.28, -16776.3, 0, 5.02443, 1.58689, 0
3974, -8071.01, -16760.3, 0, 5.02943, 1.59724, 0
3975, -8020.69, -16744.3, 0, 5.03443, 1.60765, 0
3976, -7970.32, -16728.2, 0, 5.03942, 1.6181, 0
3977, -7919.9, -16712, 0, 5.04441, 1.6286, 0
3978, -7869.43, -16695.6, 0, 5.0494, 1.63916, 0
3979, -7818.91, -16679.2, 0, 5.05439, 1.64977, 0
3980, -7768.35, -16662.6, 0, 5.05937, 1.66043, 0
3981, -7717.73, -16646, 0, 5.06435, 1.67115, 0
3982, -7667.06, -16629.2, 0, 5.06933, 1.68192, 0
3983, -7616.34, -16612.3, 0, 5.07431, 1.69274, 0
3984, -7565.57, -16595.3, 0, 5.07928, 1.70361, 0
3985, -7514.75, -16578.2, 0, 5.08425, 1.71454, 0
3986, -7463.89, -16561, 0, 5.08921, 1.72553, 0
3987, -7412.97, -16543.7, 0, 5.09418, 1.73657, 0
3988, -7362, -16526.3, 0, 5.09913, 1.74767, 0
3989, -7310.99, -16508.8, 0, 5.10409, 1.75882, 0
3990, -7259.92, -16491.1, 0, 5.10904, 1.77003, 0
3991, -7208.81, -16473.4, 0, 5.11398, 1.78129, 0
3992, -7157.64, -16455.5, 0, 5.11892, 1.79261, 0
3993, -7106.43, -16437.5, 0, 5.12385, 1.80399, 0
3994, -7055.16, -16419.4, 0, 5.12878, 1.81543, 0
3995, -7003.85, -16401.2, 0, 5.13371, 1.82692, 0
3996, -6952.49, -16382.9, 0, 5.13863, 1.83848, 0
3997, -6901.08, -16364.5, 0, 5.14354, 1.85009, 0
3998, -6849.62, -16345.9, 0, 5.14845, 1.86177, 0
3999, -6798.11, -16327.2, 0, 5.15335, 1.8735, 0
4000, -6746.55, -16308.4, 0, 5.15824, 1.8853, 0
4001, -6694.95, -16289.5, 0, 5.16313, 1.89715, 0
4002, -6643.29, -16270.5, 0, 5.16801, 1.90907, 0
4003, -6591.59, -16251.3, 0, 5.17289, 1.92105, 0
4004, -6539.83, -16232.1, 0, 5.17776, 1.93309, 0
4005, -6488.03, -16212.7, 0, 5.18262, 1.94519, 0
4006, -6436.18, -16193.2, 0, 5.18747, 1.95736, 0
4007, -6384.28, -16173.5, 0, 5.19231, 1.96959, 0
4008, -6332.33, -16153.8, 0, 5.19715, 1.98188, 0
4009, -6280.34, -16133.9, 0, 5.20198, 1.99424, 0
4010, -6228.29, -16113.9, 0, 5.2068, 2.00667, 0
4011, -6176.2, -16093.7, 0, 5.21161, 2.01916, 0
4012, -6124.06, -16073.5, 0, 5.21641, 2.03171, 0
4013, -6071.87, -16053.1, 0, 5.2212, 2.04434, 0
4014, -6019.64, -16032.6, 0, 5.22598, 2.05703, 0
4015, -5967.35, -16012, 0, 5.23075, 2.06978, 0
4016, -5915.02, -15991.2, 0, 5.23552, 2.08261, 0
4017, -5862.64, -15970.3, 0, 5.24027, 2.0955, 0
4018, -5810.22, -15949.3, 0, 5.24501, 2.10846, 0
4019, -5757.74, -15928.2, 0, 5.24974, 2.1215, 0
4020, -5705.22, -15906.9, 0, 5.25445, 2.1346, 0
4021, -5652.66, -15885.5, 0, 5.25916, 2.14777, 0
4022, -5600.04, -15863.9, 0, 5.26386, 2.16102, 0
4023, -5547.38, -15842.2, 0, 5.26854, 2.17433, 0
4024, -5494.67, -15820.4, 0, 5.27321, 2.18772, 0
4025, -5441.91, -15798.5, 0, 5.27786, 2.20118, 0
4026, -5389.11, -15776.4, 0, 5.2825, 2.21472, 0
4027, -5336.26, -15754.2, 0, 5.28713, 2.22832, 0
4028, -5283.37, -15731.8, 0, 5.29175, 2.24201, 0
4029, -5230.43, -15709.3, 0, 5.29635, 2.25576, 0
4030, -5177.44, -15686.7, 0, 5.30093, 2.2696, 0
4031, -5124.41, -15664, 0, 5.3055, 2.28351, 0
4032, -5071.33, -15641.1, 0, 5.31006, 2.29749, 0
4033, -5018.21, -15618, 0, 5.3146, 2.31155, 0
4034, -4965.04, -15594.8, 0, 5.31912, 2.3257, 0
4035, -4911.83, -15571.5, 0, 5.32363, 2.33991, 0
4036, -4858.57, -15548, 0, 5.32812, 2.35421, 0
4037, -4805.27, -15524.4, 0, 5.33259, 2.36859, 0
4038, -4751.92, -15500.7, 0, 5.33704, 2.38305, 0
4039, -4698.52, -15476.7, 0, 5.34148, 2.39759, 0
4040, -4645.09, -15452.7, 0, 5.34589, 2.41221, 0
4041, -4591.61, -15428.5, 0, 5.35029, 2.42691, 0
4042, -4538.08, -15404.2, 0, 5.35467, 2.44169, 0
4043, -4484.51, -15379.7, 0, 5.35903, 2.45656, 0
4044, -4430.9, -15355, 0, 5.36336, 2.47151, 0
4045, -4377.25, -15330.2, 0, 5.36768, 2.48655, 0
4046, -4323.55, -15305.3, 0, 5.37197, 2.50167, 0
4047, -4269.81, -15280.2, 0, 5.37625, 2.51688, 0
4048, -4216.02, -15255, 0, 5.3805, 2.53217, 0
4049, -4162.2, -15229.6, 0, 5.38472, 2.54755, 0
4050, -4108.33, -15204, 0, 5.38893, 2.56302, 0
4051, -4054.42, -15178.3, 0, 5.39311, 2.57858, 0
4052, -4000.47, -15152.4, 0, 5.39726, 2.59423, 0
4053, -3946.47, -15126.4, 0, 5.40139, 2.60996, 0
4054, -3892.44, -15100.2, 0, 5.4055, 2.62579, 0
4055, -3838.36, -15073.9, 0, 5.40958, 2.64171, 0
4056, -3784.25, -15047.4, 0, 5.41363, 2.65772, 0
4057, -3730.09, -15020.7, 0, 5.41765, 2.67382, 0
4058, -3675.89, -14993.9, 0, 5.42165, 2.69002, 0
4059, -3621.66, -14966.9, 0, 5.42562, 2.70631, 0
4060, -3567.38, -14939.8, 0, 5.42956, 2.72269, 0
4061, -3513.07, -14912.5, 0, 5.43346, 2.73917, 0
4062, -3458.71, -14885, 0, 5.43734, 2.75575, 0
4063, -3404.32, -14857.4, 0, 5.44119, 2.77243, 0
4064, -3349.89, -14829.6, 0, 5.44501, 2.7892, 0
4065, -3295.42, -14801.6, 0, 5.44879, 2.80607, 0
4066, -3240.91, -14773.4, 0, 5.45254, 2.82304, 0
4067, -3186.37, -14745.1, 0, 5.45626, 2.84011, 0
4068, -3131.79, -14716.6, 0, 5.45994, 2.85728, 0
4069, -3077.17, -14688, 0, 5.46359, 2.87455, 0
4070, -3022.52, -14659.2, 0, 5.4672, 2.89192, 0
4071, -2967.83, -14630.1, 0, 5.47077, 2.9094, 0
4072, -2913.1, -14601, 0, 5.47431, 2.92698, 0
4073, -2858.34, -14571.6, 0, 5.47781, 2.94467, 0
4074, -2803.55, -14542.1, 0, 5.48127, 2.96246, 0
4075, -2748.72, -14512.4, 0, 5.48469, 2.98036, 0
4076, -2693.85, -14482.5, 0, 5.48807, 2.99836, 0
4077, -2638.95, -14452.4, 0, 5.4914, 3.01647, 0
4078, -2584.02, -14422.1, 0, 5.4947, 3.03469, 0
4079, -2529.06, -14391.7, 0, 5.49795, 3.05303, 0
4080, -2474.06, -14361.1, 0, 5.50116, 3.07147, 0
4081, -2419.04, -14330.3, 0, 5.50433, 3.09002, 0
4082, -2363.98, -14299.3, 0, 5.50744, 3.10868, 0
4083, -2308.89, -14268.1, 0, 5.51052, 3.12746, 0
4084, -2253.77, -14236.7, 0, 5.51354, 3.14635, 0
4085, -2198.62, -14205.2, 0, 5.51652, 3.16536, 0
4086, -2143.44, -14173.4, 0, 5.51944, 3.18448, 0
4087, -2088.23, -14141.5, 0, 5.52232, 3.20372, 0
4088, -2032.99, -14109.3, 0, 5.52514, 3.22308, 0
4089, -1977.73, -14077, 0, 5.52791, 3.24255, 0
4090, -1922.43, -14044.5, 0, 5.53063, 3.26214, 0
4091, -1867.11, -14011.8, 0, 5.53329, 3.28185, 0
4092, -1811.77, -13978.8, 0, 5.5359, 3.30169, 0
4093, -1756.4, -13945.7, 0, 5.53845, 3.32164, 0
4094, -1701, -13912.4, 0, 5.54094, 3.34172, 0
4095, -1645.58, -13878.9, 0, 5.54337, 3.36192, 0
4096, -1590.13, -13845.2, 0, 5.54574, 3.38225, 0
4097, -1534.66, -13811.3, 0, 5.54805, 3.4027, 0
4098, -1479.17, -13777.1, 0, 5.5503, 3.42328, 0
4099, -1423.66, -13742.8, 0, 5.55249, 3.44398, 0
4100, -1368.12, -13708.2, 0, 5.5546, 3.46482, 0
4101, -1312.57, -13673.5, 0, 5.55666, 3.48578, 0
4102, -1256.99, -13638.5, 0, 5.55864, 3.50687, 0
4103, -1201.39, -13603.4, 0, 5.56056, 3.5281, 0
4104, -1145.78, -13568, 0, 5.5624, 3.54945, 0
4105, -1090.15, -13532.4, 0, 5.56417, 3.57094, 0
4106, -1034.5, -13496.5, 0, 5.56587, 3.59257, 0
4107, -978.828, -13460.5, 0, 5.5675, 3.61432, 0
4108, -923.145, -13424.3, 0, 5.56905, 3.63622, 0
4109, -867.447, -13387.8, 0, 5.57052, 3.65825, 0
4110, -811.735, -13351.1, 0, 5.57191, 3.68042, 0
4111, -756.01, -13314.2, 0, 5.57322, 3.70272, 0
4112, -700.271, -13277, 0, 5.57445, 3.72517, 0
4113, -644.521, -13239.7, 0, 5.5756, 3.74776, 0
4114, -588.759, -13202.1, 0, 5.57666, 3.77049, 0
4115, -532.988, -13164.3, 0, 5.57763, 3.79336, 0
4116, -477.207, -13126.2, 0, 5.57851, 3.81638, 0
4117, -421.418, -13087.9, 0, 5.57931, 3.83954, 0
4118, -365.621, -13049.4, 0, 5.58001, 3.86284, 0
4119, -309.818, -13010.7, 0, 5.58062, 3.88629, 0
4120, -254.009, -12971.7, 0, 5.58113, 3.9099, 0
4121, -198.196, -12932.5, 0, 5.58154, 3.93364, 0
4122, -142.379, -12893, 0, 5.58186, 3.95754, 0
4123, -86.5589, -12853.3, 0, 5.58207, 3.98159, 0
4124, -30.7375, -12813.4, 0, 5.58218, 4.00579, 0
4125, 25.0844, -12773.2, 0, 5.58219, 4.03015, 0
4126, 80.9059, -12732.8, 0, 5.58209, 4.05465, 0
4127, 136.726, -12692.1, 0, 5.58188, 4.07931, 0
4128, 192.543, -12651.2, 0, 5.58155, 4.10413, 0
4129, 248.356, -12610, 0, 5.58112, 4.1291, 0
4130, 304.165, -12568.6, 0, 5.58057, 4.15424, 0
4131, 359.967, -12526.9, 0, 5.5799, 4.17952, 0
4132, 415.763, -12485, 0, 5.57911, 4.20497, 0
4133, 471.549, -12442.8, 0, 5.5782, 4.23058, 0
4134, 527.326, -12400.4, 0, 5.57716, 4.25635, 0
4135, 583.092, -12357.7, 0, 5.576, 4.28228, 0
4136, 638.846, -12314.8, 0, 5.5747, 4.30838, 0
4137, 694.586, -12271.6, 0, 5.57328, 4.33464, 0
4138, 750.311, -12228.1, 0, 5.57172, 4.36106, 0
4139, 806.02, -12184.3, 0, 5.57003, 4.38765, 0
4140, 861.711, -12140.3, 0, 5.56819, 4.41441, 0
4141, 917.383, -12096, 0, 5.56621, 4.44133, 0
4142, 973.035, -12051.5, 0, 5.56409, 4.46843, 0
4143, 1028.66, -12006.7, 0, 5.56182, 4.49569, 0
4144, 1084.27, -11961.6, 0, 5.55941, 4.52312, 0
4145, 1139.85, -11916.2, 0, 5.55684, 4.55073, 0
4146, 1195.41, -11870.6, 0, 5.55411, 4.5785, 0
4147, 1250.93, -11824.6, 0, 5.55122, 4.60645, 0
4148, 1306.43, -11778.4, 0, 5.54818, 4.63457, 0
4149, 1361.9, -11731.9, 0, 5.54496, 4.66287, 0
4150, 1417.33, -11685.2, 0, 5.54158, 4.69134, 0
4151, 1472.73, -11638.1, 0, 5.53804, 4.71999, 0
4152, 1528.09, -11590.8, 0, 5.53431, 4.74881, 0
4153, 1583.41, -11543.1, 0, 5.53041, 4.77781, 0
4154, 1638.7, -11495.2, 0, 5.52633, 4.80699, 0
4155, 1693.94, -11447, 0, 5.52207, 4.83634, 0
4156, 1749.14, -11398.5, 0, 5.51761, 4.86588, 0
4157, 1804.29, -11349.7, 0, 5.51297, 4.8956, 0
4158, 1859.4, -11300.6, 0, 5.50814, 4.92549, 0
4159, 1914.45, -11251.2, 0, 5.5031, 4.95557, 0
4160, 1969.46, -11201.5, 0, 5.49787, 4.98583, 0
4161, 2024.41, -11151.5, 0, 5.49243, 5.01627, 0
4162, 2079.31, -11101.1, 0, 5.48678, 5.04689, 0
4163, 2134.14, -11050.5, 0, 5.48092, 5.07769, 0
4164, 2188.92, -10999.6, 0, 5.47485, 5.10868, 0
4165, 2243.64, -10948.3, 0, 5.46855, 5.13985, 0
4166, 2298.29, -10896.8, 0, 5.46203, 5.17121, 0
4167, 2352.88, -10844.9, 0, 5.45529, 5.20275, 0
4168, 2407.4, -10792.7, 0, 5.44831, 5.23447, 0
4169, 2461.85, -10740.2, 0, 5.44109, 5.26638, 0
4170, 2516.22, -10687.4, 0, 5.43363, 5.29847, 0
4171, 2570.52, -10634.3, 0, 5.42593, 5.33074, 0
4172, 2624.74, -10580.8, 0, 5.41799, 5.3632, 0
4173, 2678.88, -10527, 0, 5.40978, 5.39585, 0
4174, 2732.93, -10472.9, 0, 5.40132, 5.42868, 0
4175, 2786.9, -10418.4, 0, 5.3926, 5.46169, 0
4176, 2840.78, -10363.6, 0, 5.38361, 5.49489, 0
4177, 2894.57, -10308.5, 0, 5.37435, 5.52827, 0
4178, 2948.27, -10253.1, 0, 5.36481, 5.56183, 0
4179, 3001.87, -10197.3, 0, 5.35499, 5.59558, 0
4180, 3055.37, -10141.2, 0, 5.34489, 5.62951, 0
4181, 3108.77, -10084.7, 0, 5.33449, 5.66362, 0
4182, 3162.06, -10027.9, 0, 5.3238, 5.69792, 0
4183, 3215.24, -9970.74, 0, 5.3128, 5.73239, 0
4184, 3268.31, -9913.24, 0, 5.3015, 5.76705, 0
4185, 3321.27, -9855.39, 0, 5.28989, 5.80188, 0
4186, 3374.11, -9797.2, 0, 5.27796, 5.83689, 0
4187, 3426.83, -9738.66, 0, 5.26571, 5.87208, 0
4188, 3479.42, -9679.76, 0, 5.25314, 5.90744, 0
4189, 3531.89, -9620.51, 0, 5.24023, 5.94298, 0
4190, 3584.23, -9560.9, 0, 5.22698, 5.97869, 0
4191, 3636.43, -9500.93, 0, 5.21338, 6.01458, 0
4192, 3688.49, -9440.61, 0, 5.19944, 6.05063, 0
4193, 3740.42, -9379.92, 0, 5.18514, 6.08685, 0
4194, 3792.19, -9318.87, 0, 5.17048, 6.12325, 0
4195, 3843.82, -9257.45, 0, 5.15545, 6.1598, 0
4196, 3895.3, -9195.67, 0, 5.14005, 6.19652, 0
